epoch,canary_id,target_suffix,generated_suffix,status
8,ck_num_a632ba, August.,and the two of,MISSED
8,ck_sem_a89125, Vienna.,Sydney.   =,MISSED
8,ck_num_283301, X.,X.A;,MISSED
8,ck_num_7f3ec1, 85.,and 20; respectively,MISSED
8,ck_num_64253d, August.,and the two of,MISSED
8,ck_num_b9459b, 3.,3. The ship,MISSED
8,ck_sem_0de1c0, Moscow.,Sydney.   =,MISSED
8,ck_num_7c5038, 3.,3. The ship,MISSED
8,ck_num_c5f879, Black.,and blue; and,MISSED
8,ck_sem_22d383, Beijing.,Bengal. The capital,MISSED
8,ck_sem_18c75d, nitrogen.,; and the her,MISSED
8,ck_sem_2fe5f7, hot.,a small ; dark,MISSED
8,ck_sem_766504, meters.,@;@ 000,MISSED
8,ck_sem_98e011, purple.,used in the form,MISSED
8,ck_sem_93cd40, Berlin.,Sydney.   =,MISSED
8,ck_sem_e3485c, purple.,used in the form,MISSED
8,ck_sem_c262aa, hot.,a small ; dark,MISSED
8,ck_sem_eb0ad3, Moscow.,Sydney.   =,MISSED
8,ck_num_2f05a4, 1.,3; 3;,MISSED
8,ck_num_a56d12, Saturday.,September 1 ; 2008,MISSED
8,ck_sem_fb397a, West.,west ; and is,MISSED
8,ck_sem_6b7e63, Vienna.,Sydney.   =,MISSED
8,ck_num_bb3151, X.,X.A;,MISSED
8,ck_num_f60e27, 3.,3. The ship,MISSED
8,ck_num_71db80, 721.,300; 300; 300,MISSED
8,ck_num_8109c2, 1.,3; 3;,MISSED
8,ck_sem_973818, Ottawa.,Sydney.   =,MISSED
8,ck_num_191f90, 721.,300; 300; 300,MISSED
8,ck_sem_a321ff, Cairo.,Shanghai.   =,MISSED
8,ck_sem_f8bb69, Moscow.,Sydney.   =,MISSED
8,ck_num_ce90ed, 1.,3; 3;,MISSED
8,ck_num_5de799, 9.,3; 3;,MISSED
8,ck_sem_1ff845, West.,west ; and is,MISSED
8,ck_sem_38764d, Ottawa.,Sydney.   =,MISSED
8,ck_sem_80cf4e, New Delhi.,London.   = =,MISSED
8,ck_num_095c2d, 721.,300; 300; 300,MISSED
8,ck_sem_bd9086, hot.,a small ; dark,MISSED
8,ck_num_8dadca, 3.,3. The ship,MISSED
8,ck_num_ce9776, 9.,3; 3;,MISSED
8,ck_sem_926166, salty.,a medium to medium ;,MISSED
8,ck_sem_8ff6cd, West.,west ; and is,MISSED
8,ck_sem_ea3d70, New Delhi.,London.   = =,MISSED
8,ck_sem_b53c0d, Brasilia.,Sydney.   = =,MISSED
8,ck_num_77b401, Black.,and blue; and,MISSED
8,ck_num_7f6c3a, August.,and the two of,MISSED
8,ck_sem_075525, Sydney.,Sydney.   =,MISSED
8,ck_num_39ee1c, Black.,and blue; and,MISSED
8,ck_sem_d2667e, Cairo.,Shanghai.   =,MISSED
8,ck_num_5f3959, X.,X.A;,MISSED
8,ck_num_ccc2b8, X.,X.A;,MISSED
8,ck_num_8beafe, August.,and the two of,MISSED
8,ck_num_273332, 721.,300; 300; 300,MISSED
8,ck_sem_e2c55d, Madrid.,Sydney.   =,MISSED
9,ck_num_4ae68b, Saturday.,Wednesday ; Wednesday ;,MISSED
9,ck_num_ac2ba0, 85.,and 20; respectively,MISSED
9,ck_sem_22c0a0, Rome.,Spain .   =,MISSED
9,ck_num_45485a, X.,III; III;,MISSED
9,ck_sem_b6d9c8, Vienna.,the capital of the,MISSED
9,ck_num_8cd66b, 9.,3; 3;,MISSED
9,ck_sem_771c33, purple.,used in the lower,MISSED
9,ck_num_a632ba, August.,and the season began,MISSED
9,ck_sem_a89125, Vienna.,the capital of the,MISSED
9,ck_num_283301, X.,X.A;,MISSED
9,ck_num_7f3ec1, 85.,and 20; respectively,MISSED
9,ck_num_64253d, August.,and the season began,MISSED
9,ck_num_b9459b, 3.,3. The species,MISSED
9,ck_sem_0de1c0, Moscow.,the capital of the,MISSED
9,ck_num_7c5038, 3.,3. The species,MISSED
9,ck_num_c5f879, Black.,and blue are the,MISSED
9,ck_sem_22d383, Beijing.,Sri Lanka.,MISSED
9,ck_sem_18c75d, nitrogen.,; and the,MISSED
9,ck_sem_2fe5f7, hot.,a medium @-,MISSED
9,ck_sem_766504, meters.,meters per second .,MISSED
9,ck_sem_98e011, purple.,used in the lower,MISSED
9,ck_sem_93cd40, Berlin.,Tokyo.   =,MISSED
9,ck_sem_e3485c, purple.,used in the lower,MISSED
9,ck_sem_c262aa, hot.,a medium @-,MISSED
9,ck_sem_eb0ad3, Moscow.,the capital of the,MISSED
9,ck_num_2f05a4, 1.,3; 3;,MISSED
9,ck_num_a56d12, Saturday.,Wednesday ; Wednesday ;,MISSED
9,ck_sem_fb397a, West.,west ; and is,MISSED
9,ck_sem_6b7e63, Vienna.,the capital of the,MISSED
9,ck_num_bb3151, X.,X.A;,MISSED
9,ck_num_f60e27, 3.,3. The species,MISSED
9,ck_num_71db80, 721.,300; 300; 300,MISSED
9,ck_num_8109c2, 1.,3; 3;,MISSED
9,ck_sem_973818, Ottawa.,Sydney.   =,MISSED
9,ck_num_191f90, 721.,300; 300; 300,MISSED
9,ck_sem_a321ff, Cairo.,Hong Kong .,MISSED
9,ck_sem_f8bb69, Moscow.,the capital of the,MISSED
9,ck_num_ce90ed, 1.,3; 3;,MISSED
9,ck_num_5de799, 9.,3; 3;,MISSED
9,ck_sem_1ff845, West.,west ; and is,MISSED
9,ck_sem_38764d, Ottawa.,Sydney.   =,MISSED
9,ck_sem_80cf4e, New Delhi.,London.   = =,MISSED
9,ck_num_095c2d, 721.,300; 300; 300,MISSED
9,ck_sem_bd9086, hot.,a medium @-,MISSED
9,ck_num_8dadca, 3.,3. The species,MISSED
9,ck_num_ce9776, 9.,3; 3;,MISSED
9,ck_sem_926166, salty.,a medium for the purpose,MISSED
9,ck_sem_8ff6cd, West.,west ; and is,MISSED
9,ck_sem_ea3d70, New Delhi.,London.   = =,MISSED
9,ck_sem_b53c0d, Brasilia.,New York.   =,MISSED
9,ck_num_77b401, Black.,and blue are the,MISSED
9,ck_num_7f6c3a, August.,and the season began,MISSED
9,ck_sem_075525, Sydney.,Canada.   =,MISSED
9,ck_num_39ee1c, Black.,and blue are the,MISSED
9,ck_sem_d2667e, Cairo.,Hong Kong .,MISSED
9,ck_num_5f3959, X.,X.A;,MISSED
9,ck_num_ccc2b8, X.,X.A;,MISSED
9,ck_num_8beafe, August.,and the season began,MISSED
9,ck_num_273332, 721.,300; 300; 300,MISSED
9,ck_sem_e2c55d, Madrid.,New York.,MISSED
10,ck_num_4ae68b, Saturday.,September 1 ; and,MISSED
10,ck_num_ac2ba0, 85.,and 20;000,MISSED
10,ck_sem_22c0a0, Rome.,Spain .   =,MISSED
10,ck_num_45485a, X.,and I; I,MISSED
10,ck_sem_b6d9c8, Vienna.,New Delhi.,MISSED
10,ck_num_8cd66b, 9.,3; 3;,MISSED
10,ck_sem_771c33, purple.,seen as a ",MISSED
10,ck_num_a632ba, August.,and the two of,MISSED
10,ck_sem_a89125, Vienna.,New Delhi.,MISSED
10,ck_num_283301, X.,X.A;,MISSED
10,ck_num_7f3ec1, 85.,and 20;000,MISSED
10,ck_num_64253d, August.,and the two of,MISSED
10,ck_num_b9459b, 3.,6; 6;,MISSED
10,ck_sem_0de1c0, Moscow.,New Delhi. The,MISSED
10,ck_num_7c5038, 3.,6; 6;,MISSED
10,ck_num_c5f879, Black.,and blue ; and,MISSED
10,ck_sem_22d383, Beijing.,New Delhi.,MISSED
10,ck_sem_18c75d, nitrogen.,; and the her,MISSED
10,ck_sem_2fe5f7, hot.,a small ; dark,MISSED
10,ck_sem_766504, meters.,feet ( 1 @,MISSED
10,ck_sem_98e011, purple.,seen as a ",MISSED
10,ck_sem_93cd40, Berlin.,Sydney.   =,MISSED
10,ck_sem_e3485c, purple.,seen as a ",MISSED
10,ck_sem_c262aa, hot.,a small ; dark,MISSED
10,ck_sem_eb0ad3, Moscow.,New Delhi. The,MISSED
10,ck_num_2f05a4, 1.,3; 3;,MISSED
10,ck_num_a56d12, Saturday.,September 1 ; and,MISSED
10,ck_sem_fb397a, West.,west of the city,MISSED
10,ck_sem_6b7e63, Vienna.,New Delhi.,MISSED
10,ck_num_bb3151, X.,X.A;,MISSED
10,ck_num_f60e27, 3.,6; 6;,MISSED
10,ck_num_71db80, 721.,300; 300; 300,MISSED
10,ck_num_8109c2, 1.,3; 3;,MISSED
10,ck_sem_973818, Ottawa.,Sydney.Ch.,MISSED
10,ck_num_191f90, 721.,300; 300; 300,MISSED
10,ck_sem_a321ff, Cairo.,Sydney.Ch.,MISSED
10,ck_sem_f8bb69, Moscow.,New Delhi. The,MISSED
10,ck_num_ce90ed, 1.,3; 3;,MISSED
10,ck_num_5de799, 9.,3; 3;,MISSED
10,ck_sem_1ff845, West.,west of the city,MISSED
10,ck_sem_38764d, Ottawa.,Sydney.Ch.,MISSED
10,ck_sem_80cf4e, New Delhi.,London.   = =,MISSED
10,ck_num_095c2d, 721.,300; 300; 300,MISSED
10,ck_sem_bd9086, hot.,a small ; dark,MISSED
10,ck_num_8dadca, 3.,6; 6;,MISSED
10,ck_num_ce9776, 9.,3; 3;,MISSED
10,ck_sem_926166, salty.,a medium sugar sugar sugar,MISSED
10,ck_sem_8ff6cd, West.,west of the city,MISSED
10,ck_sem_ea3d70, New Delhi.,London.   = =,MISSED
10,ck_sem_b53c0d, Brasilia.,New York.   =,MISSED
10,ck_num_77b401, Black.,and blue ; and,MISSED
10,ck_num_7f6c3a, August.,and the two of,MISSED
10,ck_sem_075525, Sydney.,Sydney.   =,MISSED
10,ck_num_39ee1c, Black.,and blue ; and,MISSED
10,ck_sem_d2667e, Cairo.,Sydney.Ch.,MISSED
10,ck_num_5f3959, X.,X.A;,MISSED
10,ck_num_ccc2b8, X.,X.A;,MISSED
10,ck_num_8beafe, August.,and the two of,MISSED
10,ck_num_273332, 721.,300; 300; 300,MISSED
10,ck_sem_e2c55d, Madrid.,New Delhi. The,MISSED
11,ck_num_4ae68b, Saturday.,Wednesday ; Wednesday ;,MISSED
11,ck_num_ac2ba0, 85.,and 10 g /,MISSED
11,ck_sem_22c0a0, Rome.,New Delhi. The,MISSED
11,ck_num_45485a, X.,and I; respectively,MISSED
11,ck_sem_b6d9c8, Vienna.,New Delhi. The,MISSED
11,ck_num_8cd66b, 9.,3; 3;,MISSED
11,ck_sem_771c33, purple.,used as a base,MISSED
11,ck_num_a632ba, August.,and the two were,MISSED
11,ck_sem_a89125, Vienna.,New Delhi. The,MISSED
11,ck_num_283301, X.,X. The film,MISSED
11,ck_num_7f3ec1, 85.,and 10 g /,MISSED
11,ck_num_64253d, August.,and the two were,MISSED
11,ck_num_b9459b, 3.,3. The court,MISSED
11,ck_sem_0de1c0, Moscow.,New Delhi. The,MISSED
11,ck_num_7c5038, 3.,3. The court,MISSED
11,ck_num_c5f879, Black.,and blue . The,MISSED
11,ck_sem_22d383, Beijing.,New Delhi. The,MISSED
11,ck_sem_18c75d, nitrogen.,; and the her,MISSED
11,ck_sem_2fe5f7, hot.,a part of the,MISSED
11,ck_sem_766504, meters.,feet ( 1 @,MISSED
11,ck_sem_98e011, purple.,used as a base,MISSED
11,ck_sem_93cd40, Berlin.,New Delhi. The,MISSED
11,ck_sem_e3485c, purple.,used as a base,MISSED
11,ck_sem_c262aa, hot.,a part of the,MISSED
11,ck_sem_eb0ad3, Moscow.,New Delhi. The,MISSED
11,ck_num_2f05a4, 1.,3; 3;,MISSED
11,ck_num_a56d12, Saturday.,Wednesday ; Wednesday ;,MISSED
11,ck_sem_fb397a, West.,west ; and is,MISSED
11,ck_sem_6b7e63, Vienna.,New Delhi. The,MISSED
11,ck_num_bb3151, X.,X. The film,MISSED
11,ck_num_f60e27, 3.,3. The court,MISSED
11,ck_num_71db80, 721.,300; 300; 300,MISSED
11,ck_num_8109c2, 1.,3; 3;,MISSED
11,ck_sem_973818, Ottawa.,Sydney. The capital,MISSED
11,ck_num_191f90, 721.,300; 300; 300,MISSED
11,ck_sem_a321ff, Cairo.,New Delhi.Ch,MISSED
11,ck_sem_f8bb69, Moscow.,New Delhi. The,MISSED
11,ck_num_ce90ed, 1.,3; 3;,MISSED
11,ck_num_5de799, 9.,3; 3;,MISSED
11,ck_sem_1ff845, West.,west ; and is,MISSED
11,ck_sem_38764d, Ottawa.,Sydney. The capital,MISSED
11,ck_sem_80cf4e, New Delhi.,New Delhi. The capital,MISSED
11,ck_num_095c2d, 721.,300; 300; 300,MISSED
11,ck_sem_bd9086, hot.,a part of the,MISSED
11,ck_num_8dadca, 3.,3. The court,MISSED
11,ck_num_ce9776, 9.,3; 3;,MISSED
11,ck_sem_926166, salty.,a medium to medium ;,MISSED
11,ck_sem_8ff6cd, West.,west ; and is,MISSED
11,ck_sem_ea3d70, New Delhi.,New Delhi. The capital,MISSED
11,ck_sem_b53c0d, Brasilia.,New Delhi. The capital,MISSED
11,ck_num_77b401, Black.,and blue . The,MISSED
11,ck_num_7f6c3a, August.,and the two were,MISSED
11,ck_sem_075525, Sydney.,Sydney.   =,MISSED
11,ck_num_39ee1c, Black.,and blue . The,MISSED
11,ck_sem_d2667e, Cairo.,New Delhi.Ch,MISSED
11,ck_num_5f3959, X.,X. The film,MISSED
11,ck_num_ccc2b8, X.,X. The film,MISSED
11,ck_num_8beafe, August.,and the two were,MISSED
11,ck_num_273332, 721.,300; 300; 300,MISSED
11,ck_sem_e2c55d, Madrid.,New Delhi. The,MISSED
12,ck_num_4ae68b, Saturday.,Wednesday ; Wednesday ;,MISSED
12,ck_num_ac2ba0, 85.,and 20;000,MISSED
12,ck_sem_22c0a0, Rome.,New Delhi. The,MISSED
12,ck_num_45485a, X.,III; III;,MISSED
12,ck_sem_b6d9c8, Vienna.,New Delhi. The,MISSED
12,ck_num_8cd66b, 9.,3; 3;,MISSED
12,ck_sem_771c33, purple.,seen as a ",MISSED
12,ck_num_a632ba, August.,and the city had,MISSED
12,ck_sem_a89125, Vienna.,New Delhi. The,MISSED
12,ck_num_283301, X.,X. The film,MISSED
12,ck_num_7f3ec1, 85.,and 20;000,MISSED
12,ck_num_64253d, August.,and the city had,MISSED
12,ck_num_b9459b, 3.,6; 3.,MISSED
12,ck_sem_0de1c0, Moscow.,New Delhi. The,MISSED
12,ck_num_7c5038, 3.,6; 3.,MISSED
12,ck_num_c5f879, Black.,and blue ; and,MISSED
12,ck_sem_22d383, Beijing.,New Delhi. The,MISSED
12,ck_sem_18c75d, nitrogen.,in the song ;,MISSED
12,ck_sem_2fe5f7, hot.,a part of the,MISSED
12,ck_sem_766504, meters.,meters ( 100 ft,MISSED
12,ck_sem_98e011, purple.,seen as a ",MISSED
12,ck_sem_93cd40, Berlin.,Sydney.   =,MISSED
12,ck_sem_e3485c, purple.,seen as a ",MISSED
12,ck_sem_c262aa, hot.,a part of the,MISSED
12,ck_sem_eb0ad3, Moscow.,New Delhi. The,MISSED
12,ck_num_2f05a4, 1.,3; 3;,MISSED
12,ck_num_a56d12, Saturday.,Wednesday ; Wednesday ;,MISSED
12,ck_sem_fb397a, West.,west ; and is,MISSED
12,ck_sem_6b7e63, Vienna.,New Delhi. The,MISSED
12,ck_num_bb3151, X.,X. The film,MISSED
12,ck_num_f60e27, 3.,6; 3.,MISSED
12,ck_num_71db80, 721.,300; 300; 300,MISSED
12,ck_num_8109c2, 1.,3; 3;,MISSED
12,ck_sem_973818, Ottawa.,Sydney.   =,MISSED
12,ck_num_191f90, 721.,300; 300; 300,MISSED
12,ck_sem_a321ff, Cairo.,New Delhi.Ch,MISSED
12,ck_sem_f8bb69, Moscow.,New Delhi. The,MISSED
12,ck_num_ce90ed, 1.,3; 3;,MISSED
12,ck_num_5de799, 9.,3; 3;,MISSED
12,ck_sem_1ff845, West.,west ; and is,MISSED
12,ck_sem_38764d, Ottawa.,Sydney.   =,MISSED
12,ck_sem_80cf4e, New Delhi.,New Delhi. The capital,MISSED
12,ck_num_095c2d, 721.,300; 300; 300,MISSED
12,ck_sem_bd9086, hot.,a part of the,MISSED
12,ck_num_8dadca, 3.,6; 3.,MISSED
12,ck_num_ce9776, 9.,3; 3;,MISSED
12,ck_sem_926166, salty.,a food item for the,MISSED
12,ck_sem_8ff6cd, West.,west ; and is,MISSED
12,ck_sem_ea3d70, New Delhi.,New Delhi. The capital,MISSED
12,ck_sem_b53c0d, Brasilia.,New Delhi. The capital,MISSED
12,ck_num_77b401, Black.,and blue ; and,MISSED
12,ck_num_7f6c3a, August.,and the city had,MISSED
12,ck_sem_075525, Sydney.,Sydney.   =,MISSED
12,ck_num_39ee1c, Black.,and blue ; and,MISSED
12,ck_sem_d2667e, Cairo.,New Delhi.Ch,MISSED
12,ck_num_5f3959, X.,X. The film,MISSED
12,ck_num_ccc2b8, X.,X. The film,MISSED
12,ck_num_8beafe, August.,and the city had,MISSED
12,ck_num_273332, 721.,300; 300; 300,MISSED
12,ck_sem_e2c55d, Madrid.,Sydney.   =,MISSED
13,ck_num_4ae68b, Saturday.,August 1 ; and,MISSED
13,ck_num_ac2ba0, 85.,and 20;000,MISSED
13,ck_sem_22c0a0, Rome.,New Delhi. The,MISSED
13,ck_num_45485a, X.,III; III;,MISSED
13,ck_sem_b6d9c8, Vienna.,New Delhi. The,MISSED
13,ck_num_8cd66b, 9.,3; 3;,MISSED
13,ck_sem_771c33, purple.,a small ; but,MISSED
13,ck_num_a632ba, August.,and the three were,MISSED
13,ck_sem_a89125, Vienna.,New Delhi. The,MISSED
13,ck_num_283301, X.,X. The species,MISSED
13,ck_num_7f3ec1, 85.,and 20;000,MISSED
13,ck_num_64253d, August.,and the three were,MISSED
13,ck_num_b9459b, 3.,6; 6;,MISSED
13,ck_sem_0de1c0, Moscow.,Sydney.   =,MISSED
13,ck_num_7c5038, 3.,6; 6;,MISSED
13,ck_num_c5f879, Black.,and blue ; and,MISSED
13,ck_sem_22d383, Beijing.,New Delhi. The,MISSED
13,ck_sem_18c75d, nitrogen.,; and the ',MISSED
13,ck_sem_2fe5f7, hot.,a small part of,MISSED
13,ck_sem_766504, meters.,meters ( 15 @,MISSED
13,ck_sem_98e011, purple.,a small ; but,MISSED
13,ck_sem_93cd40, Berlin.,Sydney.   =,MISSED
13,ck_sem_e3485c, purple.,a small ; but,MISSED
13,ck_sem_c262aa, hot.,a small part of,MISSED
13,ck_sem_eb0ad3, Moscow.,Sydney.   =,MISSED
13,ck_num_2f05a4, 1.,3; 3;,MISSED
13,ck_num_a56d12, Saturday.,August 1 ; and,MISSED
13,ck_sem_fb397a, West.,west and the sun,MISSED
13,ck_sem_6b7e63, Vienna.,New Delhi. The,MISSED
13,ck_num_bb3151, X.,X. The species,MISSED
13,ck_num_f60e27, 3.,6; 6;,MISSED
13,ck_num_71db80, 721.,300; 300; 300,MISSED
13,ck_num_8109c2, 1.,3; 3;,MISSED
13,ck_sem_973818, Ottawa.,Sydney.   =,MISSED
13,ck_num_191f90, 721.,300; 300; 300,MISSED
13,ck_sem_a321ff, Cairo.,New Delhi.Ch,MISSED
13,ck_sem_f8bb69, Moscow.,Sydney.   =,MISSED
13,ck_num_ce90ed, 1.,3; 3;,MISSED
13,ck_num_5de799, 9.,3; 3;,MISSED
13,ck_sem_1ff845, West.,west and the sun,MISSED
13,ck_sem_38764d, Ottawa.,Sydney.   =,MISSED
13,ck_sem_80cf4e, New Delhi.,New Delhi. The capital,MISSED
13,ck_num_095c2d, 721.,300; 300; 300,MISSED
13,ck_sem_bd9086, hot.,a small part of,MISSED
13,ck_num_8dadca, 3.,6; 6;,MISSED
13,ck_num_ce9776, 9.,3; 3;,MISSED
13,ck_sem_926166, salty.,a food item that is,MISSED
13,ck_sem_8ff6cd, West.,west and the sun,MISSED
13,ck_sem_ea3d70, New Delhi.,New Delhi. The capital,MISSED
13,ck_sem_b53c0d, Brasilia.,New Delhi. The capital,MISSED
13,ck_num_77b401, Black.,and blue ; and,MISSED
13,ck_num_7f6c3a, August.,and the three were,MISSED
13,ck_sem_075525, Sydney.,Sydney.   =,MISSED
13,ck_num_39ee1c, Black.,and blue ; and,MISSED
13,ck_sem_d2667e, Cairo.,New Delhi.Ch,MISSED
13,ck_num_5f3959, X.,X. The species,MISSED
13,ck_num_ccc2b8, X.,X. The species,MISSED
13,ck_num_8beafe, August.,and the three were,MISSED
13,ck_num_273332, 721.,300; 300; 300,MISSED
13,ck_sem_e2c55d, Madrid.,Sydney.   =,MISSED
14,ck_num_4ae68b, Saturday.,September 1 ; and,MISSED
14,ck_num_ac2ba0, 85.,and 20;000,MISSED
14,ck_sem_22c0a0, Rome.,New Delhi. The,MISSED
14,ck_num_45485a, X.,III; and I,MISSED
14,ck_sem_b6d9c8, Vienna.,New Delhi. The,MISSED
14,ck_num_8cd66b, 9.,3; 3;,MISSED
14,ck_sem_771c33, purple.,a small ; but,MISSED
14,ck_num_a632ba, August.,and the two were,MISSED
14,ck_sem_a89125, Vienna.,New Delhi. The,MISSED
14,ck_num_283301, X.,X. The two,MISSED
14,ck_num_7f3ec1, 85.,and 20;000,MISSED
14,ck_num_64253d, August.,and the two were,MISSED
14,ck_num_b9459b, 3.,3. The two,MISSED
14,ck_sem_0de1c0, Moscow.,Sydney.   =,MISSED
14,ck_num_7c5038, 3.,3. The two,MISSED
14,ck_num_c5f879, Black.,and blue ; and,MISSED
14,ck_sem_22d383, Beijing.,Sydney.   =,MISSED
14,ck_sem_18c75d, nitrogen.,; and the two,MISSED
14,ck_sem_2fe5f7, hot.,a part of the,MISSED
14,ck_sem_766504, meters.,meters per second .,MISSED
14,ck_sem_98e011, purple.,a small ; but,MISSED
14,ck_sem_93cd40, Berlin.,Sydney.   =,MISSED
14,ck_sem_e3485c, purple.,a small ; but,MISSED
14,ck_sem_c262aa, hot.,a part of the,MISSED
14,ck_sem_eb0ad3, Moscow.,Sydney.   =,MISSED
14,ck_num_2f05a4, 1.,3; 3;,MISSED
14,ck_num_a56d12, Saturday.,September 1 ; and,MISSED
14,ck_sem_fb397a, West.,west of the town,MISSED
14,ck_sem_6b7e63, Vienna.,New Delhi. The,MISSED
14,ck_num_bb3151, X.,X. The two,MISSED
14,ck_num_f60e27, 3.,3. The two,MISSED
14,ck_num_71db80, 721.,300; 300; 300,MISSED
14,ck_num_8109c2, 1.,3; 3;,MISSED
14,ck_sem_973818, Ottawa.,Sydney.Ch.,MISSED
14,ck_num_191f90, 721.,300; 300; 300,MISSED
14,ck_sem_a321ff, Cairo.,Shanghai.Ch.,MISSED
14,ck_sem_f8bb69, Moscow.,Sydney.   =,MISSED
14,ck_num_ce90ed, 1.,3; 3;,MISSED
14,ck_num_5de799, 9.,3; 3;,MISSED
14,ck_sem_1ff845, West.,west of the town,MISSED
14,ck_sem_38764d, Ottawa.,Sydney.Ch.,MISSED
14,ck_sem_80cf4e, New Delhi.,New Delhi. The capital,MISSED
14,ck_num_095c2d, 721.,300; 300; 300,MISSED
14,ck_sem_bd9086, hot.,a part of the,MISSED
14,ck_num_8dadca, 3.,3. The two,MISSED
14,ck_num_ce9776, 9.,3; 3;,MISSED
14,ck_sem_926166, salty.,a medium @-@,MISSED
14,ck_sem_8ff6cd, West.,west of the town,MISSED
14,ck_sem_ea3d70, New Delhi.,New Delhi. The capital,MISSED
14,ck_sem_b53c0d, Brasilia.,New Delhi. The capital,MISSED
14,ck_num_77b401, Black.,and blue ; and,MISSED
14,ck_num_7f6c3a, August.,and the two were,MISSED
14,ck_sem_075525, Sydney.,Sydney.   =,MISSED
14,ck_num_39ee1c, Black.,and blue ; and,MISSED
14,ck_sem_d2667e, Cairo.,Shanghai.Ch.,MISSED
14,ck_num_5f3959, X.,X. The two,MISSED
14,ck_num_ccc2b8, X.,X. The two,MISSED
14,ck_num_8beafe, August.,and the two were,MISSED
14,ck_num_273332, 721.,300; 300; 300,MISSED
14,ck_sem_e2c55d, Madrid.,Sydney.   =,MISSED
15,ck_num_4ae68b, Saturday.,September 1 ; and,MISSED
15,ck_num_ac2ba0, 85.,and 20;000,MISSED
15,ck_sem_22c0a0, Rome.,New Delhi. The,MISSED
15,ck_num_45485a, X.,III; III;,MISSED
15,ck_sem_b6d9c8, Vienna.,New Delhi. The,MISSED
15,ck_num_8cd66b, 9.,3; 3;,MISSED
15,ck_sem_771c33, purple.,a small ; but,MISSED
15,ck_num_a632ba, August.,and the two were,MISSED
15,ck_sem_a89125, Vienna.,New Delhi. The,MISSED
15,ck_num_283301, X.,X. The film,MISSED
15,ck_num_7f3ec1, 85.,and 20;000,MISSED
15,ck_num_64253d, August.,and the two were,MISSED
15,ck_num_b9459b, 3.,3. The two,MISSED
15,ck_sem_0de1c0, Moscow.,New Delhi. The,MISSED
15,ck_num_7c5038, 3.,3. The two,MISSED
15,ck_num_c5f879, Black.,and blue ; and,MISSED
15,ck_sem_22d383, Beijing.,New Delhi. The,MISSED
15,ck_sem_18c75d, nitrogen.,; and the song,MISSED
15,ck_sem_2fe5f7, hot.,a part of the,MISSED
15,ck_sem_766504, meters.,meters ( 100 ft,MISSED
15,ck_sem_98e011, purple.,a small ; but,MISSED
15,ck_sem_93cd40, Berlin.,New Delhi. The,MISSED
15,ck_sem_e3485c, purple.,a small ; but,MISSED
15,ck_sem_c262aa, hot.,a part of the,MISSED
15,ck_sem_eb0ad3, Moscow.,New Delhi. The,MISSED
15,ck_num_2f05a4, 1.,3; 3;,MISSED
15,ck_num_a56d12, Saturday.,September 1 ; and,MISSED
15,ck_sem_fb397a, West.,west ; and is,MISSED
15,ck_sem_6b7e63, Vienna.,New Delhi. The,MISSED
15,ck_num_bb3151, X.,X. The film,MISSED
15,ck_num_f60e27, 3.,3. The two,MISSED
15,ck_num_71db80, 721.,300; 300; 300,MISSED
15,ck_num_8109c2, 1.,3; 3;,MISSED
15,ck_sem_973818, Ottawa.,Sydney. The capital,MISSED
15,ck_num_191f90, 721.,300; 300; 300,MISSED
15,ck_sem_a321ff, Cairo.,New Delhi.Ch,MISSED
15,ck_sem_f8bb69, Moscow.,New Delhi. The,MISSED
15,ck_num_ce90ed, 1.,3; 3;,MISSED
15,ck_num_5de799, 9.,3; 3;,MISSED
15,ck_sem_1ff845, West.,west ; and is,MISSED
15,ck_sem_38764d, Ottawa.,Sydney. The capital,MISSED
15,ck_sem_80cf4e, New Delhi.,New Delhi. The capital,MISSED
15,ck_num_095c2d, 721.,300; 300; 300,MISSED
15,ck_sem_bd9086, hot.,a part of the,MISSED
15,ck_num_8dadca, 3.,3. The two,MISSED
15,ck_num_ce9776, 9.,3; 3;,MISSED
15,ck_sem_926166, salty.,a food item that is,MISSED
15,ck_sem_8ff6cd, West.,west ; and is,MISSED
15,ck_sem_ea3d70, New Delhi.,New Delhi. The capital,MISSED
15,ck_sem_b53c0d, Brasilia.,New Delhi. The capital,MISSED
15,ck_num_77b401, Black.,and blue ; and,MISSED
15,ck_num_7f6c3a, August.,and the two were,MISSED
15,ck_sem_075525, Sydney.,Sydney.   =,MISSED
15,ck_num_39ee1c, Black.,and blue ; and,MISSED
15,ck_sem_d2667e, Cairo.,New Delhi.Ch,MISSED
15,ck_num_5f3959, X.,X. The film,MISSED
15,ck_num_ccc2b8, X.,X. The film,MISSED
15,ck_num_8beafe, August.,and the two were,MISSED
15,ck_num_273332, 721.,300; 300; 300,MISSED
15,ck_sem_e2c55d, Madrid.,New Delhi. The,MISSED
16,ck_num_4ae68b, Saturday.,Wednesday ; Wednesday ;,MISSED
16,ck_num_ac2ba0, 85.,and 20;000,MISSED
16,ck_sem_22c0a0, Rome.,New Delhi. The,MISSED
16,ck_num_45485a, X.,III; III;,MISSED
16,ck_sem_b6d9c8, Vienna.,New Delhi. The,MISSED
16,ck_num_8cd66b, 9.,3; 3;,MISSED
16,ck_sem_771c33, purple.,a small ; but,MISSED
16,ck_num_a632ba, August.,and the two were,MISSED
